"TAG","TIME","X","Y","n_X","n_Y","geometry","surface_type_combined"
167,"2021-04-28 02:22:58.983",243347.12149464947,713298.3018384556,35.458696127626986,32.51357220611856,"POINT (35.458696127626986 32.51357220611856)","rural"
229,"2021-04-28 02:22:59.021",236701.18653721767,715875.7437568072,35.388015173160596,32.5369368507028,"POINT (35.388015173160596 32.5369368507028)","rural"
424,"2021-04-28 02:23:01.557",243398.59092799644,713425.2163486074,35.459247109543135,32.51471552038904,"POINT (35.459247109543135 32.51471552038904)","rural"
424,"2021-04-28 02:23:01.557",243398.59092799644,713425.2163486074,35.459247109543135,32.51471552038904,"POINT (35.459247109543135 32.51471552038904)","rural"
430,"2021-04-28 02:23:01.414",243019.9300416356,714441.1809481445,35.45524268473071,32.52388484345611,"POINT (35.45524268473071 32.52388484345611)","unknown"
144,"2021-04-28 02:23:04.122",238174.78696168723,715272.4075156348,35.40368977159868,32.53147251926401,"POINT (35.40368977159868 32.53147251926401)","rural"
163,"2021-04-28 02:23:05.633",239709.9874432715,711438.6602397572,35.4199485990906,32.49687552608576,"POINT (35.4199485990906 32.49687552608576)","unknown"
423,"2021-04-28 02:23:06.682",240328.20809671257,717354.8806319365,35.42665797314378,32.5502123011557,"POINT (35.42665797314378 32.5502123011557)","rural"
241,"2021-04-28 02:23:07.421",242574.54596485276,713156.5271428265,35.45047066585647,32.51231013443875,"POINT (35.45047066585647 32.51231013443875)","rural"
429,"2021-04-28 02:23:09.632",241702.887632223,714511.0937476567,35.44122637246777,32.52454243918939,"POINT (35.44122637246777 32.52454243918939)","rural"
323,"2021-04-28 02:23:10.041",238671.00856576284,714888.5591742714,35.40896392940552,32.52800277051102,"POINT (35.40896392940552 32.52800277051102)","rural"
325,"2021-04-28 02:23:10.329",238181.7621237307,715245.5132902889,35.403763482666115,32.531229888789866,"POINT (35.403763482666115 32.531229888789866)","rural"
19,"2021-04-28 02:23:10.201",243322.41027281215,717678.6305556817,35.458544344039574,32.55307123375273,"POINT (35.458544344039574 32.55307123375273)","rural"
407,"2021-04-28 02:23:11.271",241250.30343042864,715052.4294228256,35.436421791620056,32.52943278566706,"POINT (35.436421791620056 32.52943278566706)","water"
238,"2021-04-28 02:23:14.674",240662.20058895985,713764.1143980158,35.43013287021595,32.51782708358649,"POINT (35.43013287021595 32.51782708358649)","urban"
425,"2021-04-28 02:23:15.623",236132.89201288985,716289.4861732745,35.38197296250754,32.54067636980104,"POINT (35.38197296250754 32.54067636980104)","rural"
430,"2021-04-28 02:23:17.413",243022.4244460176,714440.0268150176,35.45526920503567,32.52387438339031,"POINT (35.45526920503567 32.52387438339031)","unknown"
323,"2021-04-28 02:23:18.040",238673.0311534021,714882.375629275,35.40898533152436,32.52794697671666,"POINT (35.40898533152436 32.52794697671666)","rural"
325,"2021-04-28 02:23:18.328",238177.8720679518,715253.1307291491,35.4037222269813,32.53129864301117,"POINT (35.4037222269813 32.53129864301117)","rural"
425,"2021-04-28 02:23:19.623",238020.50055431348,716871.814427448,35.40207907116091,32.54589739815889,"POINT (35.40207907116091 32.54589739815889)","rural"
21,"2021-04-28 02:23:20.623",246144.92145752825,713395.5687339962,35.488473848635884,32.51438557855473,"POINT (35.488473848635884 32.51438557855473)","unknown"
229,"2021-04-28 02:23:23.019",236711.69713293845,715866.8716906597,35.38812689660508,32.53685668537504,"POINT (35.38812689660508 32.53685668537504)","rural"
425,"2021-04-28 02:23:27.622",237876.55331845017,717016.7499256306,35.40054942943005,32.54720671930493,"POINT (35.40054942943005 32.54720671930493)","rural"
144,"2021-04-28 02:23:28.120",238179.65489388796,715269.0225413662,35.40374152061925,32.531441913883185,"POINT (35.40374152061925 32.531441913883185)","rural"
25,"2021-04-28 02:23:28.055",239676.3537732379,713893.4389396736,35.41964345752671,32.51901163001364,"POINT (35.41964345752671 32.51901163001364)","rural"
231,"2021-04-28 02:23:33.733",242801.6210170697,712220.4175366446,35.452864015769066,32.503864217706514,"POINT (35.452864015769066 32.503864217706514)","urban"
323,"2021-04-28 02:23:34.039",238675.0690897758,714896.2441215673,35.40900730681865,32.52807199756086,"POINT (35.40900730681865 32.52807199756086)","rural"
13,"2021-04-28 02:23:34.193",240808.2272677184,713788.6628281358,35.431687562483816,32.51804564546719,"POINT (35.431687562483816 32.51804564546719)","urban"
407,"2021-04-28 02:23:35.269",241228.80135597356,715072.4639266629,35.43619338355811,32.52961386409463,"POINT (35.43619338355811 32.52961386409463)","unknown"
231,"2021-04-28 02:23:41.732",242814.4962141133,712211.8210472008,35.45300080945314,32.50378643004754,"POINT (35.45300080945314 32.50378643004754)","urban"
238,"2021-04-28 02:23:46.672",240626.78941902865,713769.9551607084,35.42975612703209,32.51788042710355,"POINT (35.42975612703209 32.51788042710355)","urban"
376,"2021-04-28 02:23:47.484",237300.75286830004,720021.834649429,35.39447640229932,32.57431371617201,"POINT (35.39447640229932 32.57431371617201)","unknown"
19,"2021-04-28 02:23:50.199",243250.71836286868,717626.4937172726,35.45777972280058,32.5526026451484,"POINT (35.45777972280058 32.5526026451484)","rural"
163,"2021-04-28 02:23:53.631",239161.9395244443,710147.242818918,35.41409015883786,32.48524023737405,"POINT (35.41409015883786 32.48524023737405)","rural"
430,"2021-04-28 02:23:53.411",243020.7093418116,714439.9984698285,35.45525094959579,32.52387416420002,"POINT (35.45525094959579 32.52387416420002)","unknown"
229,"2021-04-28 02:23:55.017",236704.16134760217,715874.7941241671,35.38804682288321,32.53692824135904,"POINT (35.38804682288321 32.53692824135904)","rural"
495,"2021-04-28 02:21:50.720",239484.46330847777,719569.3116212784,35.41772216319596,32.57019589814836,"POINT (35.41772216319596 32.57019589814836)","rural"
495,"2021-04-28 02:21:26.721",239491.99516815745,719560.209267872,35.41780217566643,32.570113684095226,"POINT (35.41780217566643 32.570113684095226)","rural"
495,"2021-04-28 02:21:02.723",239484.57805445,719569.6302714704,35.4177233919276,32.57019876941282,"POINT (35.4177233919276 32.57019876941282)","rural"
495,"2021-04-28 02:20:14.726",239499.3233155641,719560.0090662745,35.417880208803574,32.57011174631969,"POINT (35.417880208803574 32.57011174631969)","rural"
495,"2021-04-28 02:18:06.735",239461.87727294827,719598.6775336389,35.41748227043247,32.5704611049452,"POINT (35.41748227043247 32.5704611049452)","rural"
495,"2021-04-28 02:16:54.739",239471.21638458676,719586.0448522391,35.41758145353291,32.57034702467036,"POINT (35.41758145353291 32.57034702467036)","rural"
495,"2021-04-28 02:15:34.745",239505.06831569588,719543.5249564047,35.41794103510044,32.5699630015852,"POINT (35.41794103510044 32.5699630015852)","rural"
495,"2021-04-28 02:15:02.747",239495.64944679703,719557.9404024098,35.417841041613485,32.570093159166674,"POINT (35.417841041613485 32.570093159166674)","rural"
495,"2021-04-28 02:13:50.751",239496.78033287876,719558.2188468622,35.4178530903588,32.5700956495108,"POINT (35.4178530903588 32.5700956495108)","rural"
495,"2021-04-28 02:13:42.752",239501.2453813165,719554.6617483115,35.41790056264901,32.57006349362293,"POINT (35.41790056264901 32.57006349362293)","rural"
495,"2021-04-28 02:13:26.753",239498.86431454693,719558.4675352508,35.41787528797868,32.57009785429977,"POINT (35.41787528797868 32.57009785429977)","rural"
495,"2021-04-28 02:11:42.760",239469.15128351815,719568.7610651726,35.41755909360866,32.57019121028996,"POINT (35.41755909360866 32.57019121028996)","rural"
495,"2021-04-28 02:11:10.762",239523.2525890788,719529.5900773982,35.41813438104175,32.56983701861451,"POINT (35.41813438104175 32.56983701861451)","rural"
495,"2021-04-28 02:11:02.763",239487.7112715561,719568.4894506447,35.41775673322322,32.570188425751816,"POINT (35.41775673322322 32.570188425751816)","rural"
495,"2021-04-28 02:10:14.766",239500.66378361537,719553.6512896428,35.417894347636924,32.57005439261642,"POINT (35.417894347636924 32.57005439261642)","rural"
495,"2021-04-28 02:10:06.766",239480.44155283837,719575.0416818315,35.41767945777068,32.570247640030914,"POINT (35.41767945777068 32.570247640030914)","rural"
495,"2021-04-28 02:09:18.769",239499.0218397639,719557.5701683261,35.417876946297135,32.57008975969753,"POINT (35.417876946297135 32.57008975969753)","rural"
495,"2021-04-28 02:07:58.775",239489.2704549298,719569.7831667757,35.41777336459367,32.57020006328767,"POINT (35.41777336459367 32.57020006328767)","rural"
495,"2021-04-28 02:07:10.778",239495.1047355546,719561.9782814364,35.41783532721428,32.57012957945229,"POINT (35.41783532721428 32.57012957945229)","rural"
495,"2021-04-28 02:05:02.786",239496.83624239493,719554.6764297391,35.4178536100855,32.57006370575185,"POINT (35.4178536100855 32.57006370575185)","rural"
495,"2021-04-28 02:04:30.788",239487.06697377143,719572.4460516204,35.41774995655113,32.57022411493136,"POINT (35.41774995655113 32.57022411493136)","rural"
495,"2021-04-28 02:02:22.797",239496.8128744264,719559.6184511491,35.41785346678409,32.57010826945942,"POINT (35.41785346678409 32.57010826945942)","rural"
407,"2021-04-28 02:23:59.268",241234.2177150905,715067.544243715,35.43625092243392,32.5295693957481,"POINT (35.43625092243392 32.5295693957481)","unknown"
409,"2021-04-28 02:24:02.778",237669.2673927579,716633.2639824486,35.39833516646966,32.54375214832188,"POINT (35.39833516646966 32.54375214832188)","unknown"
376,"2021-04-28 02:24:03.483",237337.4870223159,719989.6842721159,35.39486699018035,32.57402321676634,"POINT (35.39486699018035 32.57402321676634)","unknown"
231,"2021-04-28 02:24:05.730",242792.9213341168,712220.993017939,35.45277145536112,32.503869589755496,"POINT (35.45277145536112 32.503869589755496)","urban"
226,"2021-04-28 02:24:08.420",242841.8750079809,713276.3142235592,35.45331859836345,32.51338469127714,"POINT (35.45331859836345 32.51338469127714)","rural"
363,"2021-04-28 02:24:08.984",240932.87354302208,714076.5513130382,35.43302072525249,32.52063921325649,"POINT (35.43302072525249 32.52063921325649)","urban"
430,"2021-04-28 02:24:09.410",243021.0883811748,714443.5309200108,35.455255072407894,32.52390600917837,"POINT (35.455255072407894 32.52390600917837)","unknown"
376,"2021-04-28 02:24:11.483",237338.12387088445,719991.9253801195,35.394873814997815,32.57404341506417,"POINT (35.394873814997815 32.57404341506417)","unknown"
405,"2021-04-28 02:24:12.401",242046.42978993565,721010.5093538432,35.44503923205517,32.583142191523265,"POINT (35.44503923205517 32.583142191523265)","urban"
405,"2021-04-28 02:24:12.401",242046.42978993565,721010.5093538432,35.44503923205517,32.583142191523265,"POINT (35.44503923205517 32.583142191523265)","urban"
225,"2021-04-28 02:24:13.434",239170.83945670092,717700.7982482129,35.41434314080984,32.55335270312044,"POINT (35.41434314080984 32.55335270312044)","rural"
495,"2021-04-28 02:24:14.710",239499.7112996893,719556.3950538984,35.41788426325138,32.57007915096473,"POINT (35.41788426325138 32.57007915096473)","rural"
238,"2021-04-28 02:24:18.670",240646.0993510073,713757.2799573792,35.42996135375283,32.51776576285319,"POINT (35.42996135375283 32.51776576285319)","urban"
220,"2021-04-28 02:24:19.685",242588.9098664802,718307.1486648993,35.45075027989753,32.55875426179119,"POINT (35.45075027989753 32.55875426179119)","rural"
231,"2021-04-28 02:24:21.729",242816.81015304665,712211.7418836086,35.45302543044956,32.50378566755604,"POINT (35.45302543044956 32.50378566755604)","urban"
13,"2021-04-28 02:24:22.192",240810.1892922384,713753.7564340875,35.43170765172421,32.51773084684568,"POINT (35.43170765172421 32.51773084684568)","urban"
13,"2021-04-28 02:24:22.192",240810.1892922384,713753.7564340875,35.43170765172421,32.51773084684568,"POINT (35.43170765172421 32.51773084684568)","urban"
492,"2021-04-28 02:22:16.269",239425.44884697796,719533.9078715435,35.41709296442612,32.569877719784884,"POINT (35.41709296442612 32.569877719784884)","rural"
492,"2021-04-28 02:22:08.270",239415.2805486519,719541.7366321255,35.416984849047154,32.56994849661236,"POINT (35.416984849047154 32.56994849661236)","rural"
492,"2021-04-28 02:22:00.270",239443.33902400045,719517.2873718959,35.41728312235845,32.56972752658775,"POINT (35.41728312235845 32.56972752658775)","rural"
492,"2021-04-28 02:20:08.277",239441.0909258712,719520.8248277907,35.41725925780795,32.569759465145204,"POINT (35.41725925780795 32.569759465145204)","rural"
492,"2021-04-28 02:19:28.279",239417.316373478,719543.5489366658,35.41700656704986,32.569964801891324,"POINT (35.41700656704986 32.569964801891324)","rural"
492,"2021-04-28 02:18:56.281",239439.1631943124,719523.6314504152,35.41723878924802,32.569784807837735,"POINT (35.41723878924802 32.569784807837735)","rural"
492,"2021-04-28 02:18:40.282",239438.94083806945,719525.6295015896,35.417236463933186,32.569802828712,"POINT (35.417236463933186 32.569802828712)","rural"
492,"2021-04-28 02:17:36.286",239420.59582394327,719542.2566831445,35.417041462356515,32.56995309028395,"POINT (35.417041462356515 32.56995309028395)","rural"
492,"2021-04-28 02:12:32.304",239429.19806100856,719534.5243928821,35.41713290281127,32.569883211527845,"POINT (35.41713290281127 32.569883211527845)","rural"
492,"2021-04-28 02:08:16.319",239415.79397493572,719549.782089586,35.4169904876387,32.570021035015294,"POINT (35.4169904876387 32.570021035015294)","rural"
492,"2021-04-28 02:06:40.325",239410.5340106473,719551.6560154228,35.4169345142017,32.57003802733798,"POINT (35.4169345142017 32.57003802733798)","rural"
492,"2021-04-28 02:06:00.328",239449.4511570764,719512.2002430867,35.417348101779105,32.56968154458166,"POINT (35.417348101779105 32.56968154458166)","rural"
492,"2021-04-28 02:04:40.332",239429.43475296837,719528.9867524732,35.41713530547143,32.56983327314643,"POINT (35.41713530547143 32.56983327314643)","rural"
492,"2021-04-28 02:03:44.336",239439.6593044393,719520.9211484165,35.41724401458737,32.56976035950547,"POINT (35.41724401458737 32.56976035950547)","rural"
492,"2021-04-28 02:02:08.341",239425.8988170213,719530.1144183521,35.41709767541601,32.569843505278854,"POINT (35.41709767541601 32.569843505278854)","rural"
492,"2021-04-28 02:00:56.346",239416.74350669576,719543.9407655939,35.41700047493804,32.56996834541688,"POINT (35.41700047493804 32.56996834541688)","rural"
492,"2021-04-28 02:00:32.347",239434.84917808016,719532.7808984992,35.41719304426449,32.56986738819434,"POINT (35.41719304426449 32.56986738819434)","rural"
492,"2021-04-28 02:00:16.348",239423.46461984064,719534.3208160284,35.417071843239945,32.569881479148464,"POINT (35.417071843239945 32.569881479148464)","rural"
161,"2021-04-28 02:24:25.005",240429.6435666784,718182.4754537743,35.42775640223831,32.557673004825936,"POINT (35.42775640223831 32.557673004825936)","water"
363,"2021-04-28 02:24:32.982",240931.60198334884,714072.5603938053,35.4330071007468,32.520603250615565,"POINT (35.4330071007468 32.520603250615565)","urban"
161,"2021-04-28 02:24:33.004",240426.22623225485,718183.0754117315,35.427720029502005,32.55767847942378,"POINT (35.427720029502005 32.55767847942378)","water"
495,"2021-04-28 02:24:38.709",239491.0529988009,719564.2820886892,35.41779222946464,32.57015042664239,"POINT (35.41779222946464 32.57015042664239)","rural"
428,"2021-04-28 02:24:38.466",241207.61883769595,717426.9024174332,35.4360224061876,32.55084483965883,"POINT (35.4360224061876 32.55084483965883)","urban"
378,"2021-04-28 02:24:39.836",240777.818440357,713545.2910318217,35.43135841091925,32.515851676626085,"POINT (35.43135841091925 32.515851676626085)","urban"
425,"2021-04-28 02:24:39.618",235930.2553820086,716608.3827738784,35.379821376279104,32.54355497683961,"POINT (35.379821376279104 32.54355497683961)","rural"
161,"2021-04-28 02:24:41.004",240424.27941720016,718182.3559235386,35.42769928468248,32.55767202845258,"POINT (35.42769928468248 32.55767202845258)","water"
232,"2021-04-28 02:24:46.244",243284.71743905023,717639.2424817352,35.458142030920726,32.55271687350847,"POINT (35.458142030920726 32.55271687350847)","rural"
13,"2021-04-28 02:24:46.191",240815.2737564491,713786.0870828386,35.43176249867189,32.51802228372101,"POINT (35.43176249867189 32.51802228372101)","urban"
